address,appAddress,id,name,orgAddress,symbol,totalSupply,transferable,network
0x0010b6e0a2ba72254bc268d8bbcf3877837fdbed,0x8607497fa4b16102440e6f8dd927c28638b681f2,tokenAddress-0x0010b6e0a2ba72254bc268d8bbcf3877837fdbed,TRY,0xe9aec07cf3a01acda8a03118ae31eb0c00fbdab9,TRY,100000000000000000000,True,mainnet
0x0077cd5eca22e86177cc465633227652ff02f32d,0x983dd5e5ce0f33774f49666e00d6a820ff8d8a07,tokenAddress-0x0077cd5eca22e86177cc465633227652ff02f32d,BrightID_Main_DAO,0x5aad137d8f7d2dc6e1b2548c059b1483360bcc6a,BMAIN,15,False,mainnet
0x00e4caf10f4908d8e958a4667e1bdb1ab873eb70,0xa514d67a7968985631272d9e6e734a9322c526b3,tokenAddress-0x00e4caf10f4908d8e958a4667e1bdb1ab873eb70,lexDAO Bounty Member,0x2727244fd1c4806b0c082b8c6ff2319f59832676,LBM,3000000000000000000,True,mainnet
0x016e816eb3879577f709b35302cd8c036d4f4d57,0xfe493b58a14fc94c3d6de92cf9326a01daaa8ed9,tokenAddress-0x016e816eb3879577f709b35302cd8c036d4f4d57,Manjam Fund,0xb47c944ca41ab971b5e41a1c6112774c5cedb4b3,MNJ,100000000000000000000,True,mainnet
0x017e7ebf664d493895efc1deac3e276a021e51c5,0xd1e958e66825555768b6d1fab5a950a1ac4a7792,tokenAddress-0x017e7ebf664d493895efc1deac3e276a021e51c5,StayLocal,0xd36c71f037ad804beeea09baab047207faa16798,STAY,100000000000000000000,True,mainnet
0x0215442f2df4ca409775a4fe95339e96e29b6fb0,0x9a2642bab1a4849b3d839eca2e0163ec24037f2a,tokenAddress-0x0215442f2df4ca409775a4fe95339e96e29b6fb0,AL2 Council Test Token,0xab2afe1c6345fb9ec68dbbf8b95a273afecb3b2b,ATC,1,False,mainnet
0x024a301e953956342dfc0694657207a7eca9ced0,0xb56a937edf16bc76070b9dc32c4650431cc5ea09,tokenAddress-0x024a301e953956342dfc0694657207a7eca9ced0,KI Decentralized Token,0x162cab72c7fb0015d1e29061dd19cec2b43d4ff3,KIT,1000000000000000000000000,True,mainnet
0x027f8d2ae50bac6485e28a000ea51b424056cfbf,0x8b7b7575b42ebe043b216d82dcb3c0ec8524270a,tokenAddress-0x027f8d2ae50bac6485e28a000ea51b424056cfbf,Meridian Network DAO Proposals ,0xd74908c7b8d38aba7434f323fde23dbe88c437a9,LOCKDAO,15071457000000000000000000,True,mainnet
0x028c141c76acaa02155790c75ebb50c3ddb552de,0x5f06071f2c5911ed37fb3e0b8ac6a9b790ea1676,tokenAddress-0x028c141c76acaa02155790c75ebb50c3ddb552de,Radegast,0x60fe4b08c41174f8b3613d12ccc26505d4f531a2,REGAS,1000000000000000000,True,mainnet
0x0290a8ca33950ecd9e43dadc83c511053461e957,0x640e70a0ab1e9137e5f0392a452464c80c5a2f19,tokenAddress-0x0290a8ca33950ecd9e43dadc83c511053461e957,Tezos Governance,0x3b3d3dab7edba7af688eb50725e072bfca7fd888,TEZ,1000000000000000000,True,mainnet
0x02c323823e7985eabbed399130664376d00460a9,0x227dec63bce10fb14ac753aa9b2b46d716622014,tokenAddress-0x02c323823e7985eabbed399130664376d00460a9,CELE,0xaed89a124d24895d3863595dfd91dc246debe3c0,CELE,1000000000000000000,True,mainnet
0x02eca910cb3a7d43ebc7e8028652ed5c6b70259b,0x4c3bef15b0602386692ed1f05d69f470cd25fd42,tokenAddress-0x02eca910cb3a7d43ebc7e8028652ed5c6b70259b,Pteria,0x7400684e3cec917d0dff3a613181b5f725b65990,PTERIA,7200000000000000000000000,True,mainnet
0x034f33d63c3dd55227961c2c4556694df5508758,0x3fe2ab86c62aaad59ee5d340af2300cb8e989d61,tokenAddress-0x034f33d63c3dd55227961c2c4556694df5508758,Talent,0x59e6af49fc9e1709689290d4ffaad5a97329e9dd,TLNT,1851851852851800000000000000,True,mainnet
0x035a860975fe8aebc0eaa0608c4fab7e15446612,0x3693228fb2c8d97d068d5ebb3a72cc23ad48c668,tokenAddress-0x035a860975fe8aebc0eaa0608c4fab7e15446612,Test Token,0xbc098265f91db4c62dc712ee3e1a601940710ac7,TOK,1000000000000000000,True,mainnet
0x0375abb50687e0125db4ff400505542d4afb2b6e,0xab09613572a2cf5b7c1fa70e986b83d6efcd31ad,tokenAddress-0x0375abb50687e0125db4ff400505542d4afb2b6e,metabasket`,0xa65e21f6f581c80357a533fa4737e03a974ac884,MB,11000000000000000000,True,mainnet
0x03c174956a221341e7049203b1438c0d8f0cc082,0x4cd57073733a18f5f6ad5ed46b8e2128b05f694b,tokenAddress-0x03c174956a221341e7049203b1438c0d8f0cc082,Millennial Visionaries,0xb038ac2b151ae773aab60d90e79c782f0f73fe81,MV,100000000000000000000000,True,mainnet
0x03d157da68714ddab7e45994a3f7e06ad3fbe844,0x6bb05fbd80cb9442511665c6a7a6ff3211a969ca,tokenAddress-0x03d157da68714ddab7e45994a3f7e06ad3fbe844,Planet0x DAO,0xcd8357cd604027035732bd37c91ca20756dc9b1c,PZX,1000000000000000000,True,mainnet
0x03e18ff83a74da80b8a48156b40ff7a80f3ac5da,0xfa1ecd83b73f54b0ace07ab8a3805a8898fdf731,tokenAddress-0x03e18ff83a74da80b8a48156b40ff7a80f3ac5da,ORCA,0x354fc643fb8afe6a04aaf475c4a87b7df7580302,ORCA,10000000000000000000,False,mainnet
0x03f1de0ac247f59808d24e44d1e980f1c28afe89,0x5458e19f6274cc01a843d5e21b6a57bd2d3dab2a,tokenAddress-0x03f1de0ac247f59808d24e44d1e980f1c28afe89,Share,0x90c5af5d068a9b7e8531ad6b52205d5b8bea1e88,Share,1000000000000000000,True,mainnet
0x03fc282c50a004d431e0f3ff83455cd321df4382,0x0a98f9ea03301eda561c8105ec4f5a39863f736b,tokenAddress-0x03fc282c50a004d431e0f3ff83455cd321df4382,Test,0x0ac553e078bfbd6831c4f37f3ad3eb0c1eda099a,TEST,1000000000000000000,True,mainnet
0x045e8c298ae2adc318a92311409dc356db15b9a1,0x02e48c43e9b743a16a9f642691668e585bf3acf7,tokenAddress-0x045e8c298ae2adc318a92311409dc356db15b9a1,PKGC,0x855a893ed129a44e47fef2f545c88f94c41a0b19,PKGC,100000000000000000000000000,True,mainnet
0x04b78a2e514242bdafcda70a63491759c1675335,0xb830d1b75fb9b1bb52791e2b0c2b790630f9eaf3,tokenAddress-0x04b78a2e514242bdafcda70a63491759c1675335,Nite,0x8c2f5d6fa0ea9e0d0ec5bf65e687057ce355cc0d,NIT,1000001000000000000000000000,True,mainnet
0x04c8699a9ab14ce392abae1c3f4c9f1f262f876a,0xc42bbbfb8570ecc4285744814ad6ae1aa3c69507,tokenAddress-0x04c8699a9ab14ce392abae1c3f4c9f1f262f876a,Aaron Governance Token,0x111f04a89b6d4b8988e8c0ec0c1a00f74d669e8d,AG,1,False,mainnet
0x04d199deb2ed6c9fbc21f3bacf0ae883c16ff6f2,0x9da64e7b01a748eda68dc921739b27053669eb83,tokenAddress-0x04d199deb2ed6c9fbc21f3bacf0ae883c16ff6f2,AraCred,0xf54a31e22344cb90708ad48061cb9ae58dea8aff,ARACRED,96874072327444722714,True,mainnet
0x04d702ebd0a77503b154865fe3e8da97255b931b,0x6bc08156f405519fd5254b450c83995fc7bc620b,tokenAddress-0x04d702ebd0a77503b154865fe3e8da97255b931b,Commons Stack Org Membership,0xd6878c9974359cbb67e8583e7a6cafb0fa20a286,CSOM,5,False,mainnet
0x04e483e812a3908194ceadc62257fdcd09487cf7,0xffef6c06cecb502d917f07680daff097ab82d07f,tokenAddress-0x04e483e812a3908194ceadc62257fdcd09487cf7,Token,0x7c4a523d5d01fddf7c3f6117efbe24fba1144add,TKN,10000000000000000000,True,mainnet
0x04e7ed3fe8398a84ec5a393392c1638b7d15f5a2,0xfcdedc28b6ad07f1dbf000b7bd92c7123a24bd98,tokenAddress-0x04e7ed3fe8398a84ec5a393392c1638b7d15f5a2,teledisko Taler,0x10260359bb7853aed566aa7a66774f8099fed2ec,TT,700000000000000000000000,True,mainnet
0x04ffeadab69b6dae6df79e8ae77d9ce02f017bdc,0xbaa932ff894dc169f9ce2c3e77da39cd9a9aa108,tokenAddress-0x04ffeadab69b6dae6df79e8ae77d9ce02f017bdc,BrightID Communications DAO,0x2e32167a4746ea8a42bd448d540a84fff505f1e4,BCOM,1,False,mainnet
0x05832919c5dc4157a861b9c607d4d88e62194f4f,0x5c0572cb00601b940383a66389246b6adec4acf7,tokenAddress-0x05832919c5dc4157a861b9c607d4d88e62194f4f,The Moon Token,0xd6414beb11a57a3758307df05f39f1992f5282b2,MOON,1,False,mainnet
0x0586cfc19dbf0894a7ab0949b7c0cde1608d126c,0xd0a1690849061d0fd2ee350ad76b7e68871e5d95,tokenAddress-0x0586cfc19dbf0894a7ab0949b7c0cde1608d126c,CB DAO ONE,0x2ab6c91acbabc7f856867f94fc2e2e0e395b8212,CBD,564710351979829508135341932,True,mainnet
0x05a721759e60804b6c1de802e621fc9146cc7279,0xa115c74812cbe946a3501469f29c16682b84f99a,tokenAddress-0x05a721759e60804b6c1de802e621fc9146cc7279,wooomp,0x55bc2610063f80b220e2900adac9d0dac279ebbf,WOMP,100001000000000000000000,True,mainnet
0x05b51407a9a67b4c878912ed452ec25d60b79e6a,0x9c2cf8ba4144fa9f6354d941db499a4ddfd5afef,tokenAddress-0x05b51407a9a67b4c878912ed452ec25d60b79e6a,sector,0x89d02a1b164505476078e992019c4581ffe05a1f,SEC13,120000000000000000000,True,mainnet
0x05d850c0da7b9b61bbf36de410a34528538a1f58,0x0a72adddf85d77bd4b5b93e4dfbbbf76213813fb,tokenAddress-0x05d850c0da7b9b61bbf36de410a34528538a1f58,CODE Vote Token,0x3e499eaf5626f8a8acc694f69a6b53e645714af1,CVT,1,False,mainnet
0x05deea83ab91c8fde0801c68b7b52c32cace878d,0x85d12e5cd85d01e3be7cd43c421c42dfe210301e,tokenAddress-0x05deea83ab91c8fde0801c68b7b52c32cace878d,Quark,0x6830a7b5802f80efcb2d104f2ca1c1c808bc3bd6,Q,1000000000000000000,True,mainnet
0x06004579102b04c0784502077875201f2e390c14,0x53dce058c6da7997f394b321e135b1029fa7cc22,tokenAddress-0x06004579102b04c0784502077875201f2e390c14,NOV,0x37a636fc12df7b503825081c2f1dedf3420669cb,NOV,1000000000000000000,True,mainnet
0x061c68e9eaf203496402149162ffdbdf982ef483,0xf98824e4da9ce0e4d71b636cbc46d321ee5f8ef6,tokenAddress-0x061c68e9eaf203496402149162ffdbdf982ef483,Solar Family,0x68e254831a1c2a5957582915411d297eb660be4b,SOF,200000000000000000000000000,True,mainnet
0x06440def451865b741ff409e40e035334f7d69b1,0xe8830dc8d27b09eddd00cc4c77bb09a794951eca,tokenAddress-0x06440def451865b741ff409e40e035334f7d69b1,kingston,0x45649a86c50fbb28834bd78d6d8525b32a2b0027,KGS,1000000000000000000000000,True,mainnet
0x0661b4cdd7389bd4f3b80635de4094ddc7c280c1,0x65460332007ad95422cec884ffef041281f26c87,tokenAddress-0x0661b4cdd7389bd4f3b80635de4094ddc7c280c1,Briefink,0x15b64517e3dc4418b8f389155dee6cdf3e8b4cd4,BFK,1000000000000000000000000,True,mainnet
0x0699015b5679d45bb1870a849171b6bd493e99ab,0x03bb1c7195cf80520a8d334a964a7228fdd50ae3,tokenAddress-0x0699015b5679d45bb1870a849171b6bd493e99ab,Kingdom of YAHUWAH,0x16e51a5b65680e1f2f3d0140f7f52b7e7a4a905f,KYA,7000000000000000000,True,mainnet
0x069d27544aced1395a5ed4b9368e0b5ebc767047,0x02fed1fdd08c177edec5b1de76978fe92dc6a2d9,tokenAddress-0x069d27544aced1395a5ed4b9368e0b5ebc767047,QueClaseToken,0x19f40fb541c2ae82ae7ea7fc787b4265cec2aece,QCT,1000000000000000000000000,True,mainnet
0x0704d706082ff38e1fe6e48953285f3664144e5b,0xb48426dd9439060f97215c9ff0479dde8a1e58cc,tokenAddress-0x0704d706082ff38e1fe6e48953285f3664144e5b,Psychedelic Society,0xb5586bd1ce4c6ee2ee385c7fbb730c7a92d554bf,PSY,3000000001000000000000000000,True,mainnet
0x0711057eb90966c1438ec0ea4b5d9fa0237fdc37,0xd65d26b1e1086b79f807b567a8496a2a6a880faa,tokenAddress-0x0711057eb90966c1438ec0ea4b5d9fa0237fdc37,DaShare,0x058e126d6e9cf3eb49521c6640f51bdb18e4a93c,DST,2222222222222222222,True,mainnet
0x0715e918179351852bc43ffddf33c3a0d2354fa8,0xe804d910e76f959e273594f5b118b706a5f50e50,tokenAddress-0x0715e918179351852bc43ffddf33c3a0d2354fa8,Berezka Governance Dynamic,0x70f34c7793babb82bdedaaaec3840847cb2c48a2,BEGOD,30000000000000000000000,True,mainnet
0x07245103f9344a4f68c641c9c4bd77b98c034883,0xf0c46f31ec26d38820d989443417d86958fea029,tokenAddress-0x07245103f9344a4f68c641c9c4bd77b98c034883,TTT,0x2de75bf973bc6a058a5ff4617bbf674aea946206,TTT,100000000000000000000,False,mainnet
0x072d60273884f45ba19e8c6e95aafafebbb15370,0xeb12b21a85ce0620d7cd252d16a81872a3d9eadf,tokenAddress-0x072d60273884f45ba19e8c6e95aafafebbb15370,Port,0xe4c5b8c54715b0d8c50c3aafa33183225bc2a601,PORT,1000000000000000000000000,True,mainnet
0x07470827835c414f14b0845aba0f6c960981da40,0x5083ee5bcb02eef1c2c036260b2a968084e41b02,tokenAddress-0x07470827835c414f14b0845aba0f6c960981da40,Protofire,0x34e317cd16734ea5fadea08a60c7753cf6d18a3d,PROTO,2,False,mainnet
0x076c4f466ed0125e4335aa9755db9b350c90f7a5,0xa7a838df54757d2455673a804b86dc239e7f53a7,tokenAddress-0x076c4f466ed0125e4335aa9755db9b350c90f7a5,Bond,0xcd6784ed18b80c6333d688a209a9b66b4c850459,BOND,2800000000000000000000000,False,mainnet
0x07cbd9ac94f71ca69ffe4edbe9e09c9b351a3180,0x7c9d4c502550d1b95676b925e61b82232ba04b67,tokenAddress-0x07cbd9ac94f71ca69ffe4edbe9e09c9b351a3180,Augur ENS,0x4da5d437e225d30fe613bda73f757bd122b75aef,AUGENS,8,False,mainnet
0x0916fd2cae27266c89ac5084948763271779f1b1,0x40410da23b89d9c71bde7269272c0193331c9c2c,tokenAddress-0x0916fd2cae27266c89ac5084948763271779f1b1,DigitalProfitZ,0x68206a7d50cbf027dd82eb12383d576e4214152c,DPZ,999999999000000000000000000,True,mainnet
0x0940ba58bcfb9e1bc08358a1a62cb0262009996d,0x0778b0bdc50cdc6caa6bd4b46496625903238510,tokenAddress-0x0940ba58bcfb9e1bc08358a1a62cb0262009996d,Crypto-Catalyst-Reaction,0x5193a861fda30540c08263fa573c8133d2bfdf07,CCR,2080001000000000000000000,True,mainnet
0x09c10bd5b269a9d443386e979a8ba99ce4bf7517,0x7227479bae2a82ad3186def0b2f247463001c435,tokenAddress-0x09c10bd5b269a9d443386e979a8ba99ce4bf7517,Swiss Blockchain Federation,0xe00b309c38805a8ce7c7ef49e485f318b65ce5f5,SBF,1000000000000000000,True,mainnet
0x09f1f3306c19e892d9b5033a86c2e24199b4d877,0x084423e2fdf3b5eb41388039216b32f937163601,tokenAddress-0x09f1f3306c19e892d9b5033a86c2e24199b4d877,RealtyChain,0x0b5e939d7189113ebda50a20a12f4dbc17563643,RC,1,False,mainnet
0x0a15f550ad0edff76a4685109a4357aa9953dd6a,0x202708af969974b08629599bbf497ac97313af2d,tokenAddress-0x0a15f550ad0edff76a4685109a4357aa9953dd6a,Petal,0xd3189c7d04351a9370e44e36b278ca3f6c9bc24e,PTL,1000000000000000000000,False,mainnet
0x0a4431482fd4776a4acd2da0e77600909baacab5,0xd627a15240961b6105dd3b3ff182fc5511fe1da9,tokenAddress-0x0a4431482fd4776a4acd2da0e77600909baacab5,NoToken,0x53df6b164d8c841042b9b11c4d1a51d6b647e9f9,NOT,2,False,mainnet
0x0aca1a719e8e93b084e496ef4d9fc33e3fe3ee62,0x8053cadb7af7c9f2a5629c243ea25d184b7bbdb4,tokenAddress-0x0aca1a719e8e93b084e496ef4d9fc33e3fe3ee62,FIAT,0x5743ee13c6ed3ffe8763312d701c003248611b3f,FIAT,12000000000000000000,False,mainnet
0x0b314d8115aacb2053754ba850531d41d8b6ae37,0x1a02c3c6b0a775626b79da3e347c3ea2f0c3cb02,tokenAddress-0x0b314d8115aacb2053754ba850531d41d8b6ae37,Crytpo Plaza,0x27a1825d5f4c9d782f8bc32ed77bf4ce3a0b6bab,CPT,20020420360000000000000,True,mainnet
0x0b32e6a5a24e17338c09f3e2b9fb779a53541630,0xa7ef0072804e55373679e77bc508199a392248f8,tokenAddress-0x0b32e6a5a24e17338c09f3e2b9fb779a53541630,BrokerDAO,0x77832e1786f84b3aac0bf0adc4fc38a4af538073,BKR,1,False,mainnet
0x0ba4ff911be374fd93def3e7e68824e3b2720112,0x124d1b09eca27045d9320ab0cbd6adf6f6000b3a,tokenAddress-0x0ba4ff911be374fd93def3e7e68824e3b2720112,Demeter,0xbb69de84d2f0c4f1ec0d01653952b79107ddab37,DMT,1000000000000000000,False,mainnet
0x0bf48c3f2ba3de397f0e0517c78cd200d294558e,0x61bfc50e8877c7251577f65beee60e0da95d191a,tokenAddress-0x0bf48c3f2ba3de397f0e0517c78cd200d294558e,Lex Mercatoria,0x11e19e643f14b0af51d3964e4ae755ce257c4e20,LEX,300000000000000000000,True,mainnet
0x0c5714730518c774f64f1ab5565cbd95db8b7458,0x110d7e18c75c85cce9563a57683f114b3fb2ef2d,tokenAddress-0x0c5714730518c774f64f1ab5565cbd95db8b7458,Centrifuge Lab IC-0,0x68bd04e46f54e8087a14ba65164cbe80945ac6ab,CL0,100000000000000000000000,True,mainnet
0x0c79930de62b3113652ad455de9f2c7fc3c8f497,0x2cf5129cfbd2f89ba7ca27331f0fa7ccdacfc6ab,tokenAddress-0x0c79930de62b3113652ad455de9f2c7fc3c8f497,salud,0x8eba47eb56c832df95574b0acb4b4bd449c011a1,OAB,88888888888888000000000000000000,False,mainnet
0x0c888ebc11687da617cc0768d349dbd3bcd1fab6,0x98a9ceaa39694326ecf332f3e354d3e75adb87ba,tokenAddress-0x0c888ebc11687da617cc0768d349dbd3bcd1fab6,FORALL LABS PTOK,0x4b898c4bc8f15b634477ca6056dc843e8dfa9e36,PFLAB,1,False,mainnet
0x0c9e596c9dfe351c8096f03df9899fb6acfc429f,0x6208ab62e57d25eb1c7d77a2a9004f438b1dd553,tokenAddress-0x0c9e596c9dfe351c8096f03df9899fb6acfc429f,FORALL VENTURES PTOK,0x36eaa9a702e335747fcde89a252460dd5b0690d8,PFVEN,1,False,mainnet
0x0ca5f4f02057715c20f55280cf20228470693700,0x9673e59cce38230b9585ef15814d81601b61208b,tokenAddress-0x0ca5f4f02057715c20f55280cf20228470693700,Sem,0x1fab13c7cad8d8314400007ad7875ff24d006070,SEM,1,False,mainnet
0x0cb5ae49e627af98c86bbcb49ea6f47732b6c0ad,0x280af317bfac726bb9231f098bed3778f39fe594,tokenAddress-0x0cb5ae49e627af98c86bbcb49ea6f47732b6c0ad,Cupcoin,0x550d6db34f923e57035c1dc58957789a80e5c4fd,CUP,1000000000000000000,True,mainnet
0x0cf58006b2400ebec3eb8c05b73170138a340563,0x01456c7db29f9bcbdeea89a911076e8d5c98ad0c,tokenAddress-0x0cf58006b2400ebec3eb8c05b73170138a340563,Good Boy Points,0x16bde2f28b97c6d00484af32d6a032c009fedf18,GBP,100000000000000000000000000,True,mainnet
0x0d42aa0d3642e9b8d66255868559fd6326003edf,0xcdbed0cf53e51cb5e6f9484be0600e2b63e5245f,tokenAddress-0x0d42aa0d3642e9b8d66255868559fd6326003edf,Nodedata,0x079433a59494476040f4f0f28d16f644c1e09ef1,NODA,1000000000000000000,True,mainnet
0x0d6213a196b06c2753613fbe58557a8680db7607,0x423c6f23108b06b17af3031baada5db06a7d9607,tokenAddress-0x0d6213a196b06c2753613fbe58557a8680db7607,ANV5SignalingMarketDAOToken,0x9cde5e87aa0232142755c6a2d31520eb2a6e7e8a,ANV5SMDT,1000000000000000000,True,mainnet
0x0d7dea5922535087078dd3d7c554ea9f2655d4cb,0xaec164f9b9524e950c70ec611592b4147e588a11,tokenAddress-0x0d7dea5922535087078dd3d7c554ea9f2655d4cb,BerezkaFLEX,0x1c26fde2ce92cd1d932a0afb8367108eac7f369b,FLEX,977208984288960055800000,True,mainnet
0x0dba2b5162c4986acb5ddd1b4069de5ad749b47e,0xac0af0682847a5dda2fd6f8d0f8daddf8bb097fb,tokenAddress-0x0dba2b5162c4986acb5ddd1b4069de5ad749b47e,Wizard Shares,0x2d05ace0f39b4fdfa12e4b8c339f775bf7a5027f,MAGK,1471000000000000000000,True,mainnet
0x0de4f6f7c39afddbbb4374c8c56fdb1261b5581d,0x6fb82318c10dcbf0ce6d2489f1ae9dd2865e8d20,tokenAddress-0x0de4f6f7c39afddbbb4374c8c56fdb1261b5581d,Sette,0xf8712fb4fb031ec9d2340caa52890ec3d5a64ef3,SETTE,100000000000000000000,True,mainnet
0x0debb520891fba74b8051c18d81c71c016847875,0x4814ef88a4987317d8faf54196f919b447f63eb6,tokenAddress-0x0debb520891fba74b8051c18d81c71c016847875,Userchat,0x9454e608e35ecd99a9ff9a978537ed96005ca32b,UCHAT,67837000000000000000000,True,mainnet
0x0dfec6bc9e979ba594af9619383d8e182a0eff28,0x3804943acd267af956f94e844d85d6fdec922fa3,tokenAddress-0x0dfec6bc9e979ba594af9619383d8e182a0eff28,decent,0x6ed22d9b5c5c884d64bf47a4ddcda6f27017a040,DEC,1000000000000000000,True,mainnet
0x0e746c7f5e7560e1798cbe5a159555c6d9a56c33,0xf916b67de837ff782e8783fb23689fbaea67395f,tokenAddress-0x0e746c7f5e7560e1798cbe5a159555c6d9a56c33,💩,0x972b22055d78cfc72fc47333496162a8da02890f,SHIT💩,100000000000000000000,False,mainnet
0x0e913e2b0115b850d91c5447627b7a61b6191aab,0xb9b321f16a67e5eb88826b9d349f2f135cc29743,tokenAddress-0x0e913e2b0115b850d91c5447627b7a61b6191aab,adotp,0x3b20e426413ec06cedf1674e1bb671b6bf8cfd9b,ADP,1,False,mainnet
0x0e93e4616ee987494ca60a81517ba98c6c1fb0c0,0xf0c1350673afd4b1f50750607a832899c9f3e138,tokenAddress-0x0e93e4616ee987494ca60a81517ba98c6c1fb0c0,Voltokens,0x7a2f72d728b10842d3401c1cc1c7b33d1eb3a97e,VOL,60000000000000000000,True,mainnet
0x0f076eabdff12ed50c4f29d1f976ddcd84bf884f,0x648d7354da6b4caad7a10088038563a52e693aed,tokenAddress-0x0f076eabdff12ed50c4f29d1f976ddcd84bf884f,Radical Unit,0xe17b95ebbf5f06e215ef275a91ed0a11d159b293,RDCL,165468000000000000000000,True,mainnet
0x0f0dfab8c5615dfd8671e1fd56ee56e6fdcdc932,0x9d78b56e218cfa128fcbd2a3928bfc3fb6ec5040,tokenAddress-0x0f0dfab8c5615dfd8671e1fd56ee56e6fdcdc932,Iasi Token,0x29b7d40ffa860c0a70b2495621141cc0e3f8e556,IST,1000000000000000000000,True,mainnet
0x0f11560a6ca748c9673f51ce3a891d18ef9e9255,0x04a20a1456e3b3ed0d6b4b2bcd2d019da746939b,tokenAddress-0x0f11560a6ca748c9673f51ce3a891d18ef9e9255,bZx Dao Token v1,0x0a03551c7b77520cf61b71b79d667559c9e8db07,BZXDAO,10000000000000000000000,True,mainnet
0x0f24d676570cf61c829dd4938f083fc4b13ef92e,0xfb8b0ccddd34f2eb28730c34140727e679330ad0,tokenAddress-0x0f24d676570cf61c829dd4938f083fc4b13ef92e,rToken,0x0e3b36aa34a89e9d1c2288d939d3bfa9f85c62c6,RT,200000000000000000000,True,mainnet
0x0f2dfebab79e65ace6ef586b362e20bc9a0611e4,0x55969f637618db5d5f1665d95110706bbfc82147,tokenAddress-0x0f2dfebab79e65ace6ef586b362e20bc9a0611e4,AI,0x4f88d7df1532d0a92cef9887bd3dcc778174c9d0,AAAA,100000000000000000000,True,mainnet
0x0f4cfab2a51d732a66d794978361d0095a9d0a58,0xe9e2683beb89ce45580b1be326cc98d020c24a34,tokenAddress-0x0f4cfab2a51d732a66d794978361d0095a9d0a58,FLODIO,0x9a1936fa14a05f5f1c5ad2b39f1d7aaea974206c,FLODIO,1000000000000000000000000,True,mainnet
0x0f7db4b921d44a2203e7b6ae39f07a613984eb44,0x42f0727ebcb77f9c384a45697ed68117dbca2cea,tokenAddress-0x0f7db4b921d44a2203e7b6ae39f07a613984eb44,ZIS IS CEPITAL?,0xa5e7160deacc0c638e3581cfd5fdd9d3a15ed336,SCDAO,1000000000000000000000,False,mainnet
0x0fadb94a6d83d376355c75ded1c515ea46a91531,0xf62dcb358adadff2ac97e41890192ac261f34b35,tokenAddress-0x0fadb94a6d83d376355c75ded1c515ea46a91531,BOLD,0xfeaff10e59649d0358bb0d69347f5df425cb32a7,BLD,3000000000000000000,True,mainnet
0x0fdc4e16df64c4bb3de3aab6abf76cf291f56ba7,0xaeb14f26a79772776649cbc7b5ef8208ca3244a5,tokenAddress-0x0fdc4e16df64c4bb3de3aab6abf76cf291f56ba7,Magdalena,0xcb121cc7dc8d20d799102060a6a1cdf71d7d276e,LENA,450000000000000000000,True,mainnet
0x1021e81cd68e123788a7db902abc81ce9dc24a49,0xbc167d32db90cdc20005d72335b6ced7e5ed970f,tokenAddress-0x1021e81cd68e123788a7db902abc81ce9dc24a49,TFL-GEN8,0x807902006e0600c76b6588039715a87bb3108d7c,TFLG8,1000000000000000000,True,mainnet
0x10317ab288924a15c88d5a5459135f7fc1344970,0x6d83b9d0f8502e536283a812b556edef0246f6bb,tokenAddress-0x10317ab288924a15c88d5a5459135f7fc1344970,Sand Dollar,0x54ba910e81b10b347ce9dac4be3324db8f7b90e2,SAND,1000000000000000000000,True,mainnet
0x10d10f16f3650813840e2f40cdee2ff650571f68,0xe6c88ade779e0e19efafa14937c3bbda045ddf5e,tokenAddress-0x10d10f16f3650813840e2f40cdee2ff650571f68,jvluso,0x705c8079c331799f3c3d0316f26d30ced34c9c50,JVL,2000000000000000000,True,mainnet
0x1120f8c6a6ef2b9cbee8c7d75344568d4fb89c49,0xdfd87cd020bee5eaf6786b3aea27927b92ba515a,tokenAddress-0x1120f8c6a6ef2b9cbee8c7d75344568d4fb89c49,TokenLabToken,0xc9a5f9bf8b0c82c552a8ef49c6bc6261a97d7fd6,TKL,1000000000000000000,True,mainnet
0x115182d09c4e4259a1b2e65d3281721ae66b6e70,0xe98cc4508d9f1a31b05b4fae8fce3195bc4ca5b6,tokenAddress-0x115182d09c4e4259a1b2e65d3281721ae66b6e70,TUNISIE,0x25a15c791d3c0d65fc06250501941b1c8c7eb42b,TUN,1,False,mainnet
0x1152f59a024d9aa0165044364ded09233cff29f4,0x0515d9be113ee1e43f36812bf7c7681993ac34f5,tokenAddress-0x1152f59a024d9aa0165044364ded09233cff29f4,Apiary,0x70e071f3886484c0923bf4527ae7aaa3eec5c811,APRY,2000000000000000000,True,mainnet
0x1159a1eb09997482fc0310d4fb042cfe3cb1f6c4,0xb6ca44bcafb80abb09f85ebe78861f85c7b79627,tokenAddress-0x1159a1eb09997482fc0310d4fb042cfe3cb1f6c4,SuniriseWilderness,0x0d05555bc90b43139eca85e53958916cea842dda,SW,100000000000000000000,True,mainnet
0x11e573a67a2d1e6b8017cdc88d86a10927a9b852,0xcfe14bc6d099eac1f68201f601a78c2da029d80f,tokenAddress-0x11e573a67a2d1e6b8017cdc88d86a10927a9b852,Meridian-Network,0xd9c2a72ec8f2dd36a39d75a37d08e9d393954a76,LOCK,15000000000000000000000000,True,mainnet
